chapter_name,link,qns,ans
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-6-subtraction-skill-builders-exercise-1-subtracting-0-from-a-number-3002,7 - 0 = _____,B
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-6-subtraction-skill-builders-exercise-1-subtracting-0-from-a-number-3003,6 - 0 = _____,D
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-6-subtraction-skill-builders-exercise-1-subtracting-0-from-a-number-3004,8 - 0 = _____,C
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-6-subtraction-skill-builders-exercise-1-subtracting-0-from-a-number-3005,10 - 0 = _____,D
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-6-subtraction-skill-builders-exercise-1-subtracting-0-from-a-number-3006,9 - 0 = _____,C
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-6-subtraction-skill-builders-exercise-2-subtracting-1-from-a-number-3007,3 - 1 = _____,A
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-6-subtraction-skill-builders-exercise-2-subtracting-1-from-a-number-3008,2 - 1 = _____,A
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-6-subtraction-skill-builders-exercise-2-subtracting-1-from-a-number-3009,1 - 1 = _____,C
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-6-subtraction-skill-builders-exercise-2-subtracting-1-from-a-number-3010,6 - 1 = _____,C
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-6-subtraction-skill-builders-exercise-2-subtracting-1-from-a-number-3011,5 - 1 = ______,B
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-6-subtraction-skill-builders-exercise-2-subtracting-1-from-a-number-3012,4 - 1 = _____,C
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-6-subtraction-skill-builders-exercise-2-subtracting-1-from-a-number-3014,9 - 1 = _____,A
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-6-subtraction-skill-builders-exercise-2-subtracting-1-from-a-number-3015,8 - 1 = _____,D
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-6-subtraction-skill-builders-exercise-2-subtracting-1-from-a-number-3016,7 - 1 = _____,B
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-6-subtraction-skill-builders-exercise-2-subtracting-1-from-a-number-3017,10 - 1 = _____,D
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-6-subtraction-skill-builders-exercise-3-subtracting-2-from-a-number-3018,3 - 2 = _____,A
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-6-subtraction-skill-builders-exercise-3-subtracting-2-from-a-number-3019,2 - 2 = _____,B
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-6-subtraction-skill-builders-exercise-3-subtracting-2-from-a-number-3020,11 - 2 = _____,A
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-6-subtraction-skill-builders-exercise-3-subtracting-2-from-a-number-3021,6 - 2 = _____,D
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-6-subtraction-skill-builders-exercise-3-subtracting-2-from-a-number-3022,5 - 2 = _____,C
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-6-subtraction-skill-builders-exercise-3-subtracting-2-from-a-number-3023,4 - 2 = _____,B
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-6-subtraction-skill-builders-exercise-3-subtracting-2-from-a-number-3024,9 - 2 = _____,D
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-6-subtraction-skill-builders-exercise-3-subtracting-2-from-a-number-3025,8 - 2 = _____,D
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-6-subtraction-skill-builders-exercise-3-subtracting-2-from-a-number-3026,7 - 2 = _____,B
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-6-subtraction-skill-builders-exercise-3-subtracting-2-from-a-number-3027,10 - 2 = _____,C
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-6-subtraction-skill-builders-exercise-4-subtracting-3-from-a-number-3030,3 - 3 = _____,C
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-6-subtraction-skill-builders-exercise-4-subtracting-3-from-a-number-3031,8 - 3 = _____,B
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-6-subtraction-skill-builders-exercise-4-subtracting-3-from-a-number-3032,11 - 3 = _____,B
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-6-subtraction-skill-builders-exercise-4-subtracting-3-from-a-number-3033,6 - 3 = _____,C
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-6-subtraction-skill-builders-exercise-4-subtracting-3-from-a-number-3034,15 - 3 = _____,B
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-6-subtraction-skill-builders-exercise-4-subtracting-3-from-a-number-3035,14 - 3 = ______,A
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-6-subtraction-skill-builders-exercise-4-subtracting-3-from-a-number-3036,9 - 3 = _____,D
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-6-subtraction-skill-builders-exercise-4-subtracting-3-from-a-number-3037,18 - 3 = _____,B
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-6-subtraction-skill-builders-exercise-4-subtracting-3-from-a-number-3038,7 - 3 = _____,B
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-6-subtraction-skill-builders-exercise-4-subtracting-3-from-a-number-3039,10 - 3 = _____,D
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-6-subtraction-skill-builders-exercise-5-subtracting-4-from-a-number-3051,13 - 4 = _____,A
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-6-subtraction-skill-builders-exercise-5-subtracting-4-from-a-number-3052,12 - 4 = _____,C
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-6-subtraction-skill-builders-exercise-5-subtracting-4-from-a-number-3053,11 - 4 = _____,C
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-6-subtraction-skill-builders-exercise-5-subtracting-4-from-a-number-3054,6 - 4 = _____,B
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-6-subtraction-skill-builders-exercise-5-subtracting-4-from-a-number-3055,15 - 4 = ______,A
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-6-subtraction-skill-builders-exercise-5-subtracting-4-from-a-number-3056,14 - 4 = _____,B
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-6-subtraction-skill-builders-exercise-5-subtracting-4-from-a-number-3058,9 - 4 = _____,D
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-6-subtraction-skill-builders-exercise-5-subtracting-4-from-a-number-3059,8 - 4 = _____,D
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-6-subtraction-skill-builders-exercise-5-subtracting-4-from-a-number-3060,7 - 4 = _____,C
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-6-subtraction-skill-builders-exercise-5-subtracting-4-from-a-number-3062,20 - 4 = _____,C
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-6-subtraction-skill-builders-exercise-6-subtracting-5-from-a-number-3040,13 - 5 = _____,B
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-6-subtraction-skill-builders-exercise-6-subtracting-5-from-a-number-3041,12 - 5 = _____,C
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-6-subtraction-skill-builders-exercise-6-subtracting-5-from-a-number-3042,15 - 5 = _____,A
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-6-subtraction-skill-builders-exercise-6-subtracting-5-from-a-number-3043,16 - 5 = _____,A
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-6-subtraction-skill-builders-exercise-6-subtracting-5-from-a-number-3044,5 - 5 = _____,C
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-6-subtraction-skill-builders-exercise-6-subtracting-5-from-a-number-3045,14 - 5 = _____,B
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-6-subtraction-skill-builders-exercise-6-subtracting-5-from-a-number-3046,9 - 5 = _____,D
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-6-subtraction-skill-builders-exercise-6-subtracting-5-from-a-number-3047,8 - 5 = _____,C
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-6-subtraction-skill-builders-exercise-6-subtracting-5-from-a-number-3048,7 - 5 = _____,B
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-6-subtraction-skill-builders-exercise-6-subtracting-5-from-a-number-3049,10 - 5 = _____,B
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-6-subtraction-skill-builders-exercise-7-subtracting-6-from-a-number-3063,23 - 6 = _____,C
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-6-subtraction-skill-builders-exercise-7-subtracting-6-from-a-number-3065,12 - 6 = _____,C
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-6-subtraction-skill-builders-exercise-7-subtracting-6-from-a-number-3066,11 - 6 = _____,B
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-6-subtraction-skill-builders-exercise-7-subtracting-6-from-a-number-3067,16 - 6 = _____,B
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-6-subtraction-skill-builders-exercise-7-subtracting-6-from-a-number-3069,15 - 6 = _____,B
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-6-subtraction-skill-builders-exercise-7-subtracting-6-from-a-number-3070,14 - 6 = _____,C
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-6-subtraction-skill-builders-exercise-7-subtracting-6-from-a-number-3071,9 - 6 = _____,C
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-6-subtraction-skill-builders-exercise-7-subtracting-6-from-a-number-3072,8 - 6 = _____,B
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-6-subtraction-skill-builders-exercise-7-subtracting-6-from-a-number-3074,17 - 6 = _____,A
Subtraction,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-6-subtraction-skill-builders-exercise-7-subtracting-6-from-a-number-3075,10 - 6 = _____,D
